Code Domaine,Domaine,Code zone,Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur
"FBS","Bilans Alimentaires (2010-)","45","Comores","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.63"
"FBS","Bilans Alimentaires (2010-)","46","Congo","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2183"
"FBS","Bilans Alimentaires (2010-)","46","Congo","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","53.11"
"FBS","Bilans Alimentaires (2010-)","46","Congo","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","222"
"FBS","Bilans Alimentaires (2010-)","46","Congo","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","25.51"
"FBS","Bilans Alimentaires (2010-)","48","Costa Rica","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2996"
"FBS","Bilans Alimentaires (2010-)","48","Costa Rica","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","80.84"
"FBS","Bilans Alimentaires (2010-)","48","Costa Rica","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","693"
"FBS","Bilans Alimentaires (2010-)","48","Costa Rica","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","46.28"
"FBS","Bilans Alimentaires (2010-)","107","C?te d'Ivoire","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2841"
"FBS","Bilans Alimentaires (2010-)","107","C?te d'Ivoire","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","59.27"
"FBS","Bilans Alimentaires (2010-)","107","C?te d'Ivoire","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","112"
"FBS","Bilans Alimentaires (2010-)","107","C?te d'Ivoire","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.32"
"FBS","Bilans Alimentaires (2010-)","98","Croatie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3128"
"FBS","Bilans Alimentaires (2010-)","98","Croatie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","93.51"
"FBS","Bilans Alimentaires (2010-)","98","Croatie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","954"
"FBS","Bilans Alimentaires (2010-)","98","Croatie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","57.13"
"FBS","Bilans Alimentaires (2010-)","49","Cuba","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3375"
"FBS","Bilans Alimentaires (2010-)","49","Cuba","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","82.59"
"FBS","Bilans Alimentaires (2010-)","49","Cuba","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","528"
"FBS","Bilans Alimentaires (2010-)","49","Cuba","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","34.21"
"FBS","Bilans Alimentaires (2010-)","54","Danemark","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3421"
"FBS","Bilans Alimentaires (2010-)","54","Danemark","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","115.38"
"FBS","Bilans Alimentaires (2010-)","54","Danemark","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1244"
"FBS","Bilans Alimentaires (2010-)","54","Danemark","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","76.72"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2795"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.93"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","201"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","13.01"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2929"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","81.47"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","656"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","45.06"
"FBS","Bilans Alimentaires (2010-)","59","?gypte","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3307"
"FBS","Bilans Alimentaires (2010-)","59","?gypte","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.52"
"FBS","Bilans Alimentaires (2010-)","59","?gypte","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","267"
"FBS","Bilans Alimentaires (2010-)","59","?gypte","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","23.68"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2739"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","77.77"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","431"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.44"
"FBS","Bilans Alimentaires (2010-)","58","?quateur","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2563"
"FBS","Bilans Alimentaires (2010-)","58","?quateur","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.09"
"FBS","Bilans Alimentaires (2010-)","58","?quateur","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","570"
"FBS","Bilans Alimentaires (2010-)","58","?quateur","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","32.68"
"FBS","Bilans Alimentaires (2010-)","203","Espagne","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3348"
"FBS","Bilans Alimentaires (2010-)","203","Espagne","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","108.54"
"FBS","Bilans Alimentaires (2010-)","203","Espagne","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","872"
"FBS","Bilans Alimentaires (2010-)","203","Espagne","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","68.32"
"FBS","Bilans Alimentaires (2010-)","63","Estonie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3167"
"FBS","Bilans Alimentaires (2010-)","63","Estonie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","102.35"
"FBS","Bilans Alimentaires (2010-)","63","Estonie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1106"
"FBS","Bilans Alimentaires (2010-)","63","Estonie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","64.92"
"FBS","Bilans Alimentaires (2010-)","209","Eswatini","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2544"
"FBS","Bilans Alimentaires (2010-)","209","Eswatini","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.03"
"FBS","Bilans Alimentaires (2010-)","209","Eswatini","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","274"
"FBS","Bilans Alimentaires (2010-)","209","Eswatini","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.2"
"FBS","Bilans Alimentaires (2010-)","231","?tats-Unis d'Am?rique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3862"
"FBS","Bilans Alimentaires (2010-)","231","?tats-Unis d'Am?rique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","115.01"
"FBS","Bilans Alimentaires (2010-)","231","?tats-Unis d'Am?rique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1126"
"FBS","Bilans Alimentaires (2010-)","231","?tats-Unis d'Am?rique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","75.93"
"FBS","Bilans Alimentaires (2010-)","238","?thiopie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2439"
"FBS","Bilans Alimentaires (2010-)","238","?thiopie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","70.55"
"FBS","Bilans Alimentaires (2010-)","238","?thiopie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","101"
"FBS","Bilans Alimentaires (2010-)","238","?thiopie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","6.4"
"FBS","Bilans Alimentaires (2010-)","185","F?d?ration de Russie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3363"
"FBS","Bilans Alimentaires (2010-)","185","F?d?ration de Russie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","104.83"
"FBS","Bilans Alimentaires (2010-)","185","F?d?ration de Russie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","871"
"FBS","Bilans Alimentaires (2010-)","185","F?d?ration de Russie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","55.87"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2859"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","77.9"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","517"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","36.24"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3320"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","117.47"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1277"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","73.01"
"FBS","Bilans Alimentaires (2010-)","68","France","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3532"
"FBS","Bilans Alimentaires (2010-)","68","France","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","109.73"
"FBS","Bilans Alimentaires (2010-)","68","France","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1117"
"FBS","Bilans Alimentaires (2010-)","68","France","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","64.53"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2633"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","78.93"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","366"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","37.59"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2483"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","62.82"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","199"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.45"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2860"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","79.11"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","562"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","33.46"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3114"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","61.76"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","124"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.61"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3396"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.35"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","843"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","62.51"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2479"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","72.51"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","595"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","42.52"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2556"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.69"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","285"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.82"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2849"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","57.49"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","141"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.85"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2230"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.28"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","146"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.4"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2940"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.15"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","537"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","37.99"
"FBS","Bilans Alimentaires (2010-)","93","Ha?ti","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2159"
"FBS","Bilans Alimentaires (2010-)","93","Ha?ti","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","47.65"
"FBS","Bilans Alimentaires (2010-)","93","Ha?ti","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","169"
"FBS","Bilans Alimentaires (2010-)","93","Ha?ti","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.94"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2678"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","62.28"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","326"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.3"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3391"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.48"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1107"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","50.26"
"FBS","Bilans Alimentaires (2010-)","25","?les Salomon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2411"
"FBS","Bilans Alimentaires (2010-)","25","?les Salomon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","52.85"
"FBS","Bilans Alimentaires (2010-)","25","?les Salomon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","202"
"FBS","Bilans Alimentaires (2010-)","25","?les Salomon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","15.82"
"FBS","Bilans Alimentaires (2010-)","100","Inde","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2581"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.87"
"FBS","Bilans Alimentaires (2010-)","100","Inde","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","298"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","15.44"
"FBS","Bilans Alimentaires (2010-)","101","Indon?sie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2879"
"FBS","Bilans Alimentaires (2010-)","101","Indon?sie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","67.54"
"FBS","Bilans Alimentaires (2010-)","101","Indon?sie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","226"
"FBS","Bilans Alimentaires (2010-)","101","Indon?sie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","24.54"
"FBS","Bilans Alimentaires (2010-)","102","Iran (R?publique islamique d')","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3005"
"FBS","Bilans Alimentaires (2010-)","102","Iran (R?publique islamique d')","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","83.12"
"FBS","Bilans Alimentaires (2010-)","102","Iran (R?publique islamique d')","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","340"
"FBS","Bilans Alimentaires (2010-)","102","Iran (R?publique islamique d')","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","25.02"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2615"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.77"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","193"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","12.48"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3811"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","111.05"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1010"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","63.35"
"FBS","Bilans Alimentaires (2010-)","99","Islande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3637"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","143.94"
"FBS","Bilans Alimentaires (2010-)","99","Islande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1663"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","104.63"
